Customer_ID,marriage,sex,education,LIMIT_BAL,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,Bill_amt1,Bill_amt2,Bill_amt3,Bill_amt4,Bill_amt5,Bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,AVG_Bill_amt,PAY_TO_BILL_ratio
148,1,0,2,60000,48,0,0,0,0,0,-1,60924.1,60088.35,59829.26,58216.42,18526.55,40333.48,2400.13,2799.52,1999.82,1110.07,40621.09,1799.99,49653.17,0.17
149,1,1,2,450000,38,0,0,0,0,0,0,87835.01,92360.89,96014.18,34079.56,35629.71,59829.13,6000.22,5999.9,9999.96,14999.86,34999.78,115000.14,67624.5,0.46
150,2,1,1,30000,29,0,-1,0,0,0,0,8326.68,557.14,8558.07,8399.43,20964.81,13637.61,557.03,7999.67,42.98,20108.87,221.96,62.08,10074.0,0.48
151,2,1,1,250000,32,-1,-1,-1,-1,-1,0,10494.89,2150.0,46974.6,10879.94,8972.95,36804.72,2150.09,46975.38,10889.8,8973.85,30000.21,65324.78,19379.83,1.41
152,2,1,1,500000,38,0,0,0,0,0,0,56196.98,55245.42,62402.23,42594.25,43651.52,38253.26,4999.98,10003.53,7999.8,2999.94,4999.75,8000.01,49724.17,0.13
153,2,1,1,400000,29,-2,-2,-2,-2,-2,-2,7622.35,38849.19,13586.72,19502.42,3809.63,4512.71,39097.08,13653.22,19616.9,3930.07,7021.13,24986.88,14646.67,1.23
154,2,1,1,140000,24,0,0,0,-1,-1,-1,4677.95,3146.36,0.0,1998.86,4715.96,7485.12,1000.31,0.27,1999.91,4715.93,7485.15,10254.41,3671.0,1.16
155,1,0,2,50000,40,0,0,0,0,0,0,48219.07,48978.37,49257.27,19640.86,20053.03,19613.03,2037.14,2316.1,690.47,714.88,717.83,689.96,34293.5,0.03
156,1,0,2,50000,47,0,0,0,0,0,0,11324.99,12334.72,13431.71,14439.63,14602.45,14918.51,1504.27,1600.05,1537.11,699.83,700.0,599.85,13508.33,0.08
157,2,1,1,200000,25,1,-2,-2,-2,-2,-1,0.0,0.86,0.0,0.22,0.14,475.71,0.13,0.0,0.0,0.06,475.91,288.33,79.33,1.61
158,1,1,3,30000,42,0,0,0,0,0,0,75112.58,24530.52,13375.3,2592.4,30093.94,29146.97,1371.25,1210.02,1000.27,30000.17,1045.88,1390.24,29141.67,0.21
159,2,1,1,250000,34,2,0,0,0,0,0,212680.15,193296.23,194657.32,196481.83,196255.39,195370.33,9917.01,7349.87,7230.8,6602.82,6796.77,7556.68,198123.83,0.04
160,2,1,4,150000,31,-2,-2,-2,-2,-1,2,9846.34,5344.65,0.0,0.0,1492.54,158.75,5344.94,0.15,0.0,1493.11,0.0,1119.26,2807.17,0.47
161,1,0,1,150000,35,-1,-1,-1,-1,-1,-1,18786.43,6878.6,16642.2,4869.17,9156.86,9624.25,6879.13,16700.97,4882.81,9198.87,9651.9,442.9,10993.0,0.72
162,1,1,2,70000,34,0,0,0,0,0,0,50487.78,47018.29,46871.44,41820.62,41343.79,41375.76,2200.0,2015.14,2000.01,1500.17,1699.8,2000.08,44819.67,0.04
163,1,1,2,30000,28,-2,-2,-2,-2,-2,-2,436.14,0.03,0.5,294.98,0.0,0.0,0.0,0.08,294.98,4.98,0.34,0.06,120.0,0.42
164,2,1,1,120000,24,-1,-1,-1,-1,-1,-1,2946.56,383.29,1914.17,389.9,0.63,779.3,384.19,1920.16,389.88,0.06,779.95,0.0,1069.0,0.54
165,2,1,1,180000,25,0,-1,2,-1,-1,2,7025.77,10080.61,3254.2,1442.01,7104.76,2928.11,10080.04,0.26,1443.34,7105.12,0.0,5252.8,5306.17,0.75
166,2,0,2,120000,35,0,0,0,2,2,0,49483.32,52107.61,56948.63,58418.49,56884.99,57919.57,3458.02,6299.7,3000.25,0.02,2102.96,2299.99,55294.5,0.05
167,2,1,2,130000,23,0,0,0,0,0,0,78426.75,77611.8,62961.83,58469.86,59068.83,51599.31,2999.83,3000.44,3000.18,2499.91,1999.88,2999.93,64690.0,0.04
168,2,0,1,20000,23,0,0,0,0,0,0,15194.75,16373.28,17589.35,18106.87,18755.97,19948.75,1428.15,1499.68,799.85,936.13,2000.25,797.21,17661.83,0.07
169,2,0,1,50000,36,0,0,0,0,0,0,49750.66,48854.37,47891.69,49438.41,48630.88,49159.4,2100.02,2000.22,2500.12,2413.1,2000.06,1987.18,48954.17,0.04
170,2,1,1,200000,43,1,-1,-1,-1,2,-1,1.23,2112.47,722.69,150.23,149.6,2477.96,2111.9,981.11,150.06,0.0,2478.18,5377.11,935.5,1.98
171,2,1,5,50000,36,0,0,0,0,0,0,46276.53,42206.69,20361.07,17526.78,17317.42,17737.73,2058.16,1264.88,5000.08,699.92,700.05,799.7,26904.67,0.07
172,1,0,3,80000,53,1,2,0,0,0,0,9636.76,7251.47,8026.58,3878.96,3618.01,0.0,0.0,1088.24,1000.16,999.81,957.93,1210.02,5401.67,0.16
173,1,1,2,150000,27,-1,-1,0,0,0,0,1108.16,143812.5,149348.54,149984.2,130609.07,121792.84,147314.09,7752.25,6045.84,2753.15,5583.07,6699.99,116109.67,0.25
174,1,1,2,170000,39,0,0,0,2,0,0,114005.77,117677.08,124635.92,121232.22,124199.08,129346.55,7000.06,10499.93,0.0,5000.13,10999.84,4499.69,121849.5,0.05
175,2,1,2,50000,24,0,0,0,0,0,0,26239.21,17824.27,17615.33,17956.26,18089.95,18258.94,1299.95,5869.22,999.99,794.7,1000.09,1000.01,19330.67,0.09
176,2,1,1,330000,29,-1,0,0,0,0,-1,9893.88,11877.7,14948.76,34291.7,8832.1,11302.98,3000.34,5001.15,21999.89,999.96,11304.04,274.86,15191.33,0.47
177,2,1,1,500000,35,0,0,0,0,0,0,113465.85,116856.12,116400.98,95244.08,68181.85,60153.45,12196.77,15262.78,4672.01,0.06,1295.9,53.99,95050.67,0.06
178,1,1,1,140000,48,-1,-1,-1,-1,-1,-1,907.26,19830.61,11639.23,14362.48,0.06,46514.22,19890.77,11638.78,14362.15,0.0,46513.98,2399.88,15542.0,1.02
179,2,0,3,160000,25,0,0,-2,-2,-2,-2,31401.51,0.0,0.0,0.0,0.86,0.73,0.06,0.01,0.0,0.18,0.0,0.0,5233.33,0.0
180,1,0,2,130000,44,2,0,0,0,0,2,16357.0,17287.65,19991.22,22328.97,23964.97,23429.11,1499.85,2999.94,3000.31,2000.09,0.0,1500.05,20559.5,0.09
181,2,0,2,20000,24,0,0,0,0,0,0,6813.03,7669.14,8690.48,9699.47,10138.86,10400.61,1132.01,1152.26,1160.96,600.16,599.94,0.22,8901.83,0.09
182,1,1,5,330000,36,0,-1,-1,0,0,0,18767.78,3735.49,119339.77,134194.41,76864.45,78760.19,3744.1,119356.18,20061.75,10189.0,30032.12,4005.24,71943.83,0.43
183,1,0,1,290000,38,2,0,0,0,0,0,97530.0,99412.86,96195.34,96088.66,92503.92,74758.82,4428.84,5000.01,2928.04,3097.15,2032.96,1050.9,92748.67,0.03
184,2,1,1,80000,30,0,0,0,0,0,0,48006.16,48158.47,46100.09,47039.6,48285.28,48973.99,2100.06,2999.93,1999.88,1999.97,1999.91,2000.02,47760.5,0.05
185,2,1,2,20000,24,3,2,2,2,2,2,322.25,322.08,321.91,322.68,322.65,321.63,0.0,0.0,0.23,0.0,0.0,0.0,322.0,0.0
186,1,1,2,480000,35,0,0,0,0,0,0,227221.05,243942.04,244960.97,248394.27,253596.36,211055.32,51000.05,10000.29,8000.14,8199.95,22999.96,8000.38,238194.83,0.08
187,1,1,2,30000,25,0,0,0,0,0,0,28848.32,27931.74,27472.89,28350.82,26388.96,26991.6,1999.86,1523.72,1400.89,916.79,1000.23,1999.95,27664.33,0.05
188,1,0,3,60000,54,0,0,0,0,0,-1,58432.26,58312.27,59388.56,29941.67,1340.14,1875.77,20000.22,2999.86,3000.09,1000.05,2000.17,24999.64,34881.67,0.26
189,1,1,1,440000,41,-1,-1,-1,0,0,0,3981.21,12515.8,15868.99,20849.75,331983.91,185315.38,16282.11,16031.27,23613.03,320008.39,5721.11,5375.9,95086.0,0.68
190,1,1,2,290000,39,0,0,0,0,2,2,296001.86,284024.56,278422.59,283034.71,284430.82,294131.38,11999.65,11599.86,12627.67,8000.02,16599.95,4000.05,286674.0,0.04
191,2,1,2,70000,22,0,0,0,0,0,0,24816.02,27422.53,28406.82,29014.01,29625.63,30404.02,3018.09,1500.06,1000.11,1000.79,1191.07,999.97,28281.5,0.05
192,2,0,1,50000,34,-1,-1,-1,0,0,0,27464.07,24124.86,47443.46,43027.57,43719.51,0.91,24125.18,60002.87,5000.32,29999.97,33999.92,0.0,30963.5,0.82
193,1,1,1,500000,38,-1,-1,-1,-1,-1,-1,7788.98,9656.42,7478.54,8370.58,8890.25,6424.0,9666.17,7487.86,8369.97,8889.98,6423.81,21032.05,8101.0,1.27
194,1,1,2,50000,40,1,2,2,2,2,0,37458.64,38513.05,30265.81,30897.1,30050.49,24651.3,2010.12,0.27,2000.05,0.15,2000.25,1999.96,31972.67,0.04
195,2,1,2,80000,24,2,0,0,0,0,0,81228.5,76589.5,73326.29,69758.84,50642.03,48689.13,3400.09,2800.2,3038.31,1999.98,2000.02,1999.75,66706.17,0.04
196,2,1,1,30000,24,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,744.47,0.0,0.0,0.23,0.17,745.0,0.26,0.02,930.32,124.17,2.25
197,3,0,2,50000,34,0,0,0,0,0,0,8602.61,7755.85,8742.51,6041.92,5382.43,0.0,1199.84,1141.09,1006.24,0.02,0.03,0.0,6087.67,0.09
198,2,1,2,480000,30,1,-2,-2,-2,-1,0,0.53,0.02,0.13,0.0,330982.54,355339.8,0.26,0.0,0.07,330981.83,30000.0,13173.68,114386.83,0.55
199,1,0,2,50000,41,0,0,0,0,0,0,8989.08,6848.64,7470.81,8043.26,19526.43,7562.96,1200.2,2000.18,1999.9,2999.93,1000.34,10640.08,9740.17,0.34
200,1,1,3,180000,70,0,0,0,0,0,0,162646.61,157533.46,153350.69,144084.86,118645.19,104652.45,5643.89,5962.36,4374.22,3894.82,3690.96,3693.76,140152.33,0.03
201,1,1,1,280000,36,-1,-1,-1,-1,-1,-1,21251.47,33746.16,8688.73,41653.33,9031.67,14105.99,33839.84,8688.94,41651.86,9031.18,14105.87,6680.02,21412.5,0.89
202,2,0,2,10000,23,0,0,-1,0,0,0,5583.8,8958.35,4409.54,9071.04,9038.6,5004.84,5000.17,7000.49,4999.91,4999.88,999.96,10000.14,7010.67,0.78
203,2,0,2,10000,46,0,0,2,2,2,0,4071.42,6395.29,6142.16,6907.62,6651.17,6784.23,2399.98,0.0,871.17,0.06,243.83,251.35,6159.17,0.1
204,2,1,1,290000,29,-1,-1,-1,-1,-1,-1,578.98,7123.81,7621.3,0.11,4787.94,0.6,7128.84,7620.39,0.0,4788.22,0.0,7026.11,3351.67,1.32
205,1,0,1,240000,49,-1,-1,-2,-1,-1,-2,511.44,0.0,0.0,561.58,0.0,0.0,0.0,0.36,566.02,0.04,0.07,516.94,177.0,1.02
206,2,1,1,20000,25,0,0,0,0,0,0,15464.65,16489.11,17507.65,17856.52,18270.78,18967.58,1280.37,1300.15,636.93,699.79,999.8,1600.05,17426.0,0.06
207,2,0,1,120000,27,-1,-1,-1,-1,0,0,315.0,316.89,1361.52,9474.22,10158.27,2551.45,315.78,1360.04,10000.03,1000.07,2000.11,3000.02,4029.17,0.73
208,1,1,1,670000,43,0,0,0,0,0,0,55894.01,59130.49,61899.42,58225.62,61328.89,49368.89,10074.75,10062.74,10060.09,10028.02,10042.06,10054.77,57641.17,0.17
209,2,1,3,500000,52,-2,-2,-2,-2,-2,-2,0.31,0.0,0.0,0.0,1.29,0.03,0.12,0.0,0.0,0.0,0.13,0.05,0.0,0.0
210,1,1,2,50000,54,0,0,0,0,0,-1,11350.2,11448.41,6514.24,2314.29,1817.51,2081.16,1150.0,1011.87,46.01,35.83,2080.87,2269.9,5921.33,0.19
211,2,1,1,420000,30,0,0,0,0,0,0,46209.58,26551.37,15188.46,13787.39,9199.29,4405.26,1542.99,2004.9,5000.09,1999.79,999.99,240.16,19223.5,0.1
212,2,0,2,200000,48,0,0,0,0,0,0,111664.81,113884.57,116544.72,120395.35,121485.64,121518.29,4080.28,4499.98,5800.31,4500.08,4999.91,4999.95,117582.17,0.04
213,1,1,3,30000,56,0,0,2,2,0,0,16088.43,24799.84,25097.3,24396.15,24906.82,25554.4,8999.84,999.91,0.03,903.06,1061.05,942.08,23474.0,0.09
214,1,1,2,270000,52,0,0,0,0,0,0,43210.03,45669.59,47625.93,49330.45,22948.47,25561.0,3499.98,2999.82,2999.92,3000.06,2999.83,3999.84,39058.0,0.08
215,1,0,1,310000,48,0,0,-1,-1,-1,2,29660.48,5384.42,4487.41,2630.36,149.54,335.21,1536.14,4509.37,2651.69,150.0,185.18,0.0,7108.17,0.21
216,1,0,2,10000,38,1,2,2,0,0,0,4436.78,5356.36,6112.13,8011.52,8873.56,9229.07,1149.93,999.82,1999.88,1000.13,500.14,499.94,7003.17,0.15
217,2,0,1,200000,29,-1,-1,-1,-1,-1,-1,3772.62,3990.94,9048.77,4700.83,801.18,4082.24,4029.23,9048.26,4699.93,799.9,4082.16,0.11,4398.83,0.86
218,2,0,5,220000,23,-1,0,0,0,0,0,181871.25,186427.85,190995.71,165452.1,170785.61,174212.69,7500.08,7500.21,6999.89,8000.02,7999.93,158956.09,178290.67,0.18
219,2,1,1,80000,32,0,0,0,0,0,0,70162.87,72983.27,74806.64,76362.26,78090.47,79828.9,3999.92,2999.61,2799.68,2999.89,2999.81,2999.96,75372.83,0.04
220,2,1,1,350000,32,-2,-2,-2,-2,-2,-2,383.93,718.1,408.64,0.24,944.48,534.3,716.78,409.23,0.0,943.96,533.93,2280.81,498.0,1.63
221,2,1,1,50000,28,0,0,0,0,0,0,48781.95,47708.61,49846.67,49302.55,29722.37,29623.91,2099.83,3600.59,2146.15,1003.9,1100.24,1293.83,42497.5,0.04
222,2,0,3,20000,23,0,0,-1,0,0,0,17009.29,0.0,19969.89,19579.73,20179.19,19999.25,0.0,21490.11,600.04,600.24,599.97,0.38,15986.67,0.24
223,2,0,2,20000,37,2,2,2,-1,0,-1,3253.54,2522.08,0.56,779.75,389.6,390.09,1999.93,0.0,780.0,0.0,389.8,1680.55,1222.67,0.66
224,2,0,2,20000,24,0,0,0,0,0,-1,3843.54,4111.18,4559.62,4565.88,4059.62,1034.79,1073.08,1258.23,999.85,228.16,1034.98,0.0,3695.83,0.21
225,2,1,1,20000,28,0,0,0,-2,-2,-2,12031.78,13445.88,0.78,1.19,0.84,0.15,4999.77,0.1,0.0,0.04,0.18,612.08,4246.17,0.22
226,1,0,1,460000,50,-1,-1,-1,-1,-1,-1,30765.97,13883.42,19145.36,27638.63,38586.17,0.0,13952.93,19440.65,27777.95,38780.15,0.39,0.0,21626.5,0.77
227,1,1,2,110000,42,-1,-1,-1,-1,-1,-1,775.73,776.39,773.93,775.73,926.2,775.83,775.75,776.22,776.13,925.91,775.89,775.97,801.0,1.0
228,2,1,0,200000,30,-1,-1,2,-1,-1,-1,17159.79,7288.18,2867.39,9470.16,5816.8,7809.57,2879.89,0.03,9469.86,5833.85,7808.98,2886.18,8402.0,0.57
229,1,1,1,230000,35,0,0,0,0,0,0,165405.1,168697.94,172990.12,177963.45,77075.74,78847.86,6027.08,7000.07,7999.8,2999.89,3000.22,3225.89,140163.17,0.04
230,2,0,3,50000,23,0,0,0,0,0,0,47104.8,25556.0,16096.91,16337.4,16330.58,16708.4,1999.89,1500.04,799.9,700.02,649.83,699.88,23021.83,0.05
231,2,0,1,30000,24,-1,2,0,0,3,2,18199.83,17617.68,18631.23,21318.47,20691.78,21200.48,0.0,1312.06,3000.38,0.05,999.95,999.73,19610.0,0.05
232,2,1,1,120000,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.25,0.12,0.27,0.0,0.0,0.0,0.1,0.0,0.06,0.12,0.0,0.0
233,1,1,2,310000,34,0,0,0,0,0,0,86768.93,87841.93,42593.49,26197.8,26765.61,27341.2,2799.8,3020.57,1600.11,1000.14,1000.06,2000.08,49585.0,0.04
234,2,0,3,50000,28,0,0,0,0,0,0,57208.17,58212.73,48160.22,48397.71,17940.95,16334.33,2000.05,2099.62,1300.11,650.1,600.03,1651.87,41042.0,0.03
235,2,1,2,150000,33,-1,-1,-1,-1,-1,-1,508.68,1154.14,1866.4,873.62,1735.66,1940.37,1165.98,1872.59,875.97,1741.13,2244.99,0.0,1346.67,0.98
236,2,0,1,500000,41,-1,-1,-2,-2,-2,-2,1295.35,0.0,1.36,0.0,0.0,2299.31,0.0,0.0,0.02,0.0,2300.02,0.0,599.33,0.64
237,2,0,3,30000,44,2,2,2,0,0,0,28290.0,30728.9,29701.51,29120.14,29714.01,0.0,3600.09,0.0,599.83,593.96,0.0,0.0,24592.5,0.03
238,2,0,2,230000,50,1,2,0,0,0,0,23672.43,23025.98,24184.71,25237.5,29802.93,34312.15,0.0,1999.64,1434.82,5000.32,4999.59,5999.72,26706.5,0.12
239,1,1,2,100000,58,2,2,0,0,0,0,87850.16,85594.54,87093.76,88356.43,77155.35,80108.66,0.0,3299.94,2838.72,2999.93,4000.03,2000.04,84360.0,0.03
240,2,1,1,210000,27,-1,2,-1,-1,-1,-1,779.6,389.6,390.63,1553.89,5705.49,6386.24,0.27,389.84,1554.1,5705.05,2000.19,0.16,2534.17,0.63
241,2,0,2,450000,37,0,0,-1,-1,0,0,457626.61,38692.81,4547.63,16885.55,6441.04,7439.49,999.89,4548.99,16884.87,129.18,1000.06,0.13,88605.5,0.04
242,2,1,1,210000,40,0,0,0,0,0,0,160161.57,156013.91,150348.63,147787.88,145958.21,145666.23,5500.09,6999.7,6693.03,5307.02,5441.08,5463.03,150989.67,0.04
243,1,0,1,450000,54,-1,-1,-1,-1,-2,-2,726.96,0.73,419.08,0.0,0.0,0.0,0.05,418.98,0.0,0.0,0.0,6153.82,191.0,5.74
244,2,0,2,390000,29,0,0,0,0,0,0,160536.7,186226.26,189792.28,109804.67,69844.36,48101.41,29999.95,9000.55,5000.29,2815.12,2111.13,2999.89,127384.67,0.07
245,1,1,3,100000,66,0,0,0,0,0,0,100036.02,100041.56,100402.37,97141.82,97144.3,97533.29,4702.05,4617.06,3600.04,3865.04,3850.03,3704.92,98715.83,0.04
246,1,1,3,360000,40,1,-2,-2,-2,-2,-2,0.0,0.0,1.26,0.27,0.0,0.0,0.0,0.29,0.0,0.07,0.07,0.0,0.0,0.0
247,2,0,1,300000,30,-2,-2,-2,-2,-2,-2,901.71,901.06,901.53,1075.65,0.0,65.86,901.23,901.39,1074.77,0.0,65.7,66.15,640.67,0.78
248,1,0,3,20000,56,0,0,0,0,2,0,10846.81,12176.26,12883.43,13784.58,13419.46,13685.05,1508.12,1216.0,1115.84,0.0,489.87,658.17,12799.5,0.06
249,1,0,1,250000,40,-1,-1,-1,-1,-1,-1,396.46,396.59,396.66,397.07,395.85,109.55,395.91,396.02,396.33,395.91,109.1,0.0,348.17,0.81
250,1,0,2,240000,34,0,0,0,0,0,0,133272.03,133373.5,138006.92,136194.45,140859.35,138787.12,6000.02,9583.37,6000.55,9999.87,4973.79,4820.19,136748.83,0.05
251,2,0,3,50000,26,0,0,0,0,0,0,50632.53,49653.87,49745.63,50366.24,35156.67,19795.72,1807.77,2083.83,1703.13,975.07,682.93,656.91,42558.33,0.03
252,2,1,2,310000,33,0,0,0,0,0,0,110786.64,115540.25,117673.12,108103.49,114720.52,105624.1,6555.24,6000.25,3272.14,15874.02,4181.98,15694.25,112074.67,0.08
253,1,1,1,290000,50,0,0,0,0,0,0,165563.42,128746.21,120470.12,78890.48,81560.72,83686.96,6999.83,10009.19,4999.76,5000.19,5000.2,10000.02,109819.83,0.06
254,1,1,1,210000,29,-1,-1,-1,-1,-1,-1,742.34,742.43,743.51,741.54,742.99,315.51,742.32,741.84,742.13,742.35,316.04,745.96,671.0,1.0
255,2,1,2,30000,28,2,2,2,2,2,2,20217.75,19607.0,21778.97,22123.42,22623.23,23001.93,0.0,2500.2,999.96,999.87,900.04,899.87,21558.5,0.05
256,2,1,1,50000,24,0,0,0,0,0,0,35083.91,35795.47,30936.47,19420.83,10385.14,1307.78,2089.94,2002.22,1001.91,238.16,1010.99,388.84,22155.0,0.05
257,1,0,1,50000,32,0,0,0,0,0,0,25411.01,26988.52,28244.68,29175.87,28695.88,29322.02,2000.17,1999.88,1499.82,999.97,913.13,1799.85,27973.0,0.05
258,2,0,1,400000,34,0,0,0,0,0,0,26911.64,24967.25,13811.09,18230.54,25049.81,10207.99,10016.21,5999.79,9999.93,10000.1,4999.73,3999.94,19863.0,0.38
259,1,1,2,80000,23,1,2,3,2,0,0,9166.65,10521.87,10205.44,9897.74,10122.53,12033.48,1650.06,0.15,0.03,378.95,2090.74,0.99,10325.0,0.07
260,1,1,2,20000,22,0,0,0,0,0,0,16366.59,17383.02,18142.48,17245.1,17656.58,18370.23,1600.01,1599.7,1599.87,999.97,999.83,1000.13,17527.5,0.07
261,1,1,2,500000,40,0,0,0,0,0,0,215508.71,214458.88,220046.64,217919.76,159391.91,149626.74,10004.18,10025.11,10294.13,6046.17,5076.0,5000.12,196159.0,0.04
262,2,0,2,140000,45,0,0,0,0,0,0,36855.87,27919.51,24864.3,22891.36,50651.67,47334.42,1499.94,1273.23,606.98,41773.87,1711.94,1562.94,35086.33,0.23
263,2,0,2,30000,25,0,0,0,0,0,0,7653.89,8863.0,10061.38,11580.93,12580.44,13717.14,1500.01,1500.26,2000.28,1500.14,1499.92,1499.93,10742.67,0.15
264,1,0,1,500000,69,-1,-1,-1,-1,-1,-1,1200.37,5651.9,269.94,1234.36,1015.38,3578.66,5651.86,270.99,1233.86,1015.36,3578.67,2052.95,2158.5,1.07
265,2,1,1,220000,27,-2,-2,-1,0,0,0,4289.11,4637.24,1252.46,8069.46,18117.23,23176.0,1031.12,3077.52,7500.23,10047.91,15010.04,8999.84,9923.33,0.77
266,1,0,2,360000,44,-2,-2,-2,-2,-2,-2,1824.27,1740.43,0.69,0.46,1499.86,4000.98,1739.86,0.03,0.19,1499.25,4001.33,203.01,1510.67,0.82
267,2,1,1,210000,39,1,-2,-2,-2,-2,-2,0.0,2.18,0.0,0.0,0.06,0.0,0.05,0.35,0.19,0.06,0.0,0.16,0.0,0.0
268,1,1,2,230000,43,0,0,0,0,0,0,41433.99,42107.13,43532.1,44503.69,44266.94,45565.13,1674.21,3000.28,2011.1,1573.78,1999.8,2000.11,43568.0,0.05
269,1,1,2,210000,28,-2,-2,-2,-2,-2,-2,1412.46,1192.62,404.15,2849.36,2958.41,693.57,1193.87,404.2,2851.04,2958.93,781.99,2657.09,1585.5,1.14
270,1,1,2,260000,32,0,0,0,0,0,0,243742.27,237203.07,238313.78,219634.08,186839.59,189009.42,8016.95,8117.15,14043.86,5410.0,5854.9,5253.9,219124.17,0.04
271,2,1,1,400000,30,0,0,0,0,0,0,139860.82,125280.15,109278.69,94511.93,64995.43,28654.3,9209.02,3807.36,2403.16,1933.35,1014.17,104078.16,93763.33,0.22
272,2,1,1,160000,26,0,0,2,0,0,0,13122.16,14011.24,12276.83,7457.69,7267.36,5529.66,4000.08,999.99,2000.02,2000.13,1999.95,499.81,9943.67,0.19
273,2,0,2,80000,27,2,0,0,0,0,0,76894.97,78661.94,78692.41,56031.57,57248.88,58515.39,3613.02,3100.05,2000.14,2100.14,2199.81,2041.08,67674.33,0.04
274,3,0,1,240000,65,0,0,0,-1,-1,-1,4110.11,4999.61,0.21,999.35,0.0,167745.2,1000.2,0.22,999.78,0.17,167746.91,4810.12,29642.83,0.98
275,2,1,2,30000,29,2,2,2,2,2,0,18872.48,21734.37,21102.09,22939.4,22273.3,22813.39,3500.14,0.0,2500.16,0.2,899.92,1000.01,21622.5,0.06
276,1,1,2,80000,30,0,0,0,0,0,2,21507.02,13206.45,13997.19,10913.55,10685.03,5514.39,1699.77,1399.67,199.76,999.74,0.0,499.6,12637.5,0.06
277,1,0,3,20000,49,0,0,0,0,0,0,11572.53,27270.92,14374.89,15200.55,20000.65,16559.55,2819.81,4000.04,1199.7,4999.87,10000.03,0.09,17496.17,0.22
278,1,1,2,170000,30,0,0,0,0,0,0,165326.24,165627.58,165870.72,164605.17,121547.11,121118.57,7399.93,6328.03,5279.96,4299.68,4499.88,4300.35,150682.67,0.04
279,1,1,2,200000,50,-2,-1,0,0,-1,0,3412.81,6639.23,7429.85,10233.1,5380.09,7532.09,6639.86,1025.03,10248.89,5379.77,4999.98,2260.78,6771.33,0.75
280,2,1,1,200000,25,1,-2,-2,-2,-2,-1,2396.11,1823.26,1629.37,2203.29,1442.89,1823.41,1823.09,1630.22,2203.07,1442.72,1823.02,1027.21,1886.33,0.88
281,2,1,2,230000,24,-1,-1,-1,-1,-1,0,159.92,236.9,435.48,12488.19,930.8,317.64,236.86,586.21,12510.88,1249.15,0.05,0.03,2428.33,1.0
282,1,0,2,180000,37,0,0,0,0,0,0,102937.12,104596.78,85805.13,87461.03,89161.69,91608.75,5000.29,4100.26,4009.68,4000.03,3999.87,4000.15,93595.5,0.04
283,2,1,2,110000,23,0,0,0,0,0,0,106961.79,101959.44,85913.48,73637.48,72118.3,73765.03,5023.13,3899.97,2600.06,4999.97,3000.07,2999.94,85726.0,0.04
284,2,1,2,50000,26,0,0,0,-1,0,0,48801.04,50140.41,48775.17,19251.39,19650.3,14974.32,2144.07,1000.22,19250.92,622.24,557.94,289.95,33598.67,0.12
285,1,1,1,140000,37,0,0,0,0,0,0,136431.04,135132.87,139177.13,139899.21,109665.47,108128.5,4849.18,6702.47,6119.82,4014.68,4042.15,4057.18,128072.83,0.04
286,2,0,1,210000,28,1,-2,-2,-2,-2,-1,0.0,0.0,0.37,0.46,0.0,8271.27,0.0,0.37,0.17,0.01,8269.94,0.16,1378.33,1.0
287,2,1,1,350000,31,-1,2,-1,-1,-1,-1,404.42,402.86,1350.42,4656.91,0.0,1190.31,0.0,1350.86,4677.05,0.0,1189.86,150.05,1333.83,0.92
288,1,1,2,200000,25,-2,-2,-2,-2,-2,-2,0.09,0.0,1256.91,0.1,0.0,0.0,0.21,1257.14,0.07,0.11,0.0,0.12,209.5,1.0
289,1,1,2,240000,41,1,2,0,0,0,0,137326.34,133725.04,136539.88,137487.18,141291.21,20143.32,0.0,6702.12,5000.05,6018.93,6099.2,14761.94,117751.83,0.05
290,3,1,2,30000,41,1,2,2,2,2,2,8053.81,9262.62,8974.07,10337.39,10022.23,10924.43,1499.97,0.18,1675.04,0.25,1064.83,0.0,9595.67,0.07
291,2,1,2,170000,27,-1,-1,-1,0,0,0,414.04,0.0,25606.74,23920.64,24399.95,24918.53,0.25,27107.07,1500.02,862.89,903.08,3000.22,16373.5,0.34
292,1,1,2,80000,41,-1,-1,-1,-1,-1,-1,264.54,263.76,264.32,263.87,264.69,414.03,263.87,263.65,264.2,263.92,413.96,263.98,289.0,1.0
293,2,0,2,110000,25,2,0,0,0,0,0,38449.1,38432.88,37037.53,38337.59,12906.49,13541.27,2999.9,1799.93,2000.14,599.89,1000.27,4999.97,29784.0,0.07
294,2,1,2,10000,23,0,0,0,0,2,0,8538.19,8617.68,7902.34,9166.66,8885.86,9185.11,1116.67,1301.99,1566.27,0.0,428.93,181.9,8715.17,0.09
295,2,0,1,70000,27,0,0,0,0,0,2,39449.88,39742.53,40618.33,28782.11,30280.47,29175.2,2100.13,1999.97,1199.94,2590.08,0.0,1000.23,34674.5,0.04
296,2,1,1,120000,31,-1,-1,-1,-1,-1,-1,642.45,586.34,3660.22,5752.74,5666.7,5666.25,586.18,3660.29,5753.95,5666.15,5666.2,6246.09,3662.5,1.25
