Customer_ID,marriage,sex,education,LIMIT_BAL,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,Bill_amt1,Bill_amt2,Bill_amt3,Bill_amt4,Bill_amt5,Bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,AVG_Bill_amt,PAY_TO_BILL_ratio,next_month_default
5162,1,0,4,330000,33,0,0,0,0,0,0,26587.28,23815.96,24163.5,25042.57,25663.6,24058,1700.05,1522.1,1400.16,999.77,820.05,770.22,24889,0.05,0
5163,2,0,2,30000,30,0,-1,0,0,0,0,30210.65,27824.93,28672.84,29621.83,30271.11,24536.49,28000.11,1600.07,1500.08,999.91,999.85,999.93,28522.83,0.2,1
5164,1,1,2,280000,42,-2,-2,-2,-2,-2,-2,396.49,396.03,396,395.55,10947.65,61122.48,395.71,396.09,395.47,10947.74,61123.36,54801.95,12275.83,1.74,0
5165,1,0,3,80000,36,0,0,0,0,0,0,65554.3,66857.96,68278.45,69672.87,71069.84,73612.02,2395.14,2500.4,2529.85,2556.1,3700.06,3000.06,69174.5,0.04,0
5166,1,1,1,90000,37,-2,-2,-2,-2,-2,-1,1243.92,0,2364.62,0,0,66128.94,0.33,2365.98,1068.26,0.17,67566.79,2500.13,11143.67,1.1,0
5167,1,0,2,50000,37,0,0,0,0,0,0,44271.37,42397.64,44346,44098.67,48698.15,26953.34,4999.86,2999.79,5000.23,4999.47,5000.27,6000.07,41794.17,0.12,0
5168,2,0,1,220000,31,0,0,2,2,2,2,119810.11,129821.08,126310.55,151588.5,147655.53,157276.42,11999.83,0,27499.86,0.04,12000.02,0,138743.67,0.06,1
5169,1,1,2,30000,45,0,0,0,0,0,0,30789.08,30394.67,27293.34,27216.19,26431.57,30692.54,1759.01,1762.12,1717.23,965.93,5739.14,1577.1,28802.83,0.08,1
5170,1,1,3,80000,54,0,0,0,0,0,0,12158.06,13956.02,14380.84,15630.35,16079.29,17327.13,1999.92,1499.87,1500.15,1000.26,1500.01,2005.21,14922.33,0.11,0
5171,1,0,2,50000,41,1,4,3,2,2,2,32139.79,31349.43,30575.54,29784.87,31287.33,32633.71,0,0.12,0.25,2000.49,1999.78,0,31295.33,0.02,1
5172,2,1,1,80000,27,-1,-1,-1,-2,-1,2,1152.81,7900.75,0,0.6,332.57,182.22,7899.99,0,0.15,333.05,0,1499.98,1594.67,1.02,0
5173,1,1,2,20000,25,-1,2,0,0,0,0,19743.37,19136.83,19475.91,16911.39,11893.99,9582.62,0.17,1200.24,0,4999.86,1000.09,0.22,16124,0.07,1
5174,1,0,1,40000,47,2,2,2,2,2,2,10555.36,11085.03,12604.19,13103.1,12595.08,14385.92,1000.23,1999.82,999.98,0,2000.02,0.03,12387.83,0.08,1
5175,1,1,3,160000,55,-1,-1,-1,-1,-1,-1,4144.65,2015.78,3384.72,1448.19,5541.18,7314.22,2015.95,3398.7,1449.31,5590.12,7313.96,1579.25,3974.83,0.9,0
5176,1,0,1,500000,43,0,0,0,0,0,0,124362.54,126859.43,129576.41,129863.37,120780.25,98163.76,4567.18,4786.93,4745.07,4255.78,3320.96,3325.97,121600.83,0.03,0
5177,2,1,2,180000,35,-2,-2,-2,-2,-2,-2,0,2572.76,0,0,1823.97,227.06,2690.21,0,0.11,1900.02,230.11,0,725.33,1.11,0
5178,2,1,3,30000,27,-1,-1,0,0,0,-1,5334.11,697.8,12792.32,12490.95,13990.11,300.21,3565.11,12591.08,489.95,1500.07,300.1,0,7600.33,0.4,0
5179,2,0,1,190000,30,-1,-1,-1,-1,-1,-1,25953.02,1588.07,479.11,10034.86,24345.26,1150.26,1697.89,477.92,10035.02,24345.14,1190.84,14511.89,10591.83,0.82,0
5180,2,0,2,90000,39,0,0,0,0,-1,0,50476.42,22472.77,20149.98,4708.08,5000.54,5027.18,2999.78,5000.11,500.05,4999.9,499.66,499.59,17972.17,0.13,0
5181,2,1,1,250000,37,0,0,0,0,0,0,116861.49,97568.31,90937.85,87445.03,84268.31,80762.08,3424.01,3317.08,3022.91,2936.88,2930.82,3021.98,92973.67,0.03,0
5182,2,0,1,50000,39,0,0,0,2,0,0,33308.52,38731.65,50693.25,49483.34,17298.72,17958.47,6000.07,12999.86,0,1000,1000.08,2000.16,34578.67,0.11,1
5183,2,1,2,120000,33,-1,-1,-1,-1,-1,-1,506.54,607.51,610.29,593.09,653.59,587.27,699.77,610.8,592.61,652.96,586.91,916.57,593.17,1.14,0
5184,1,1,3,30000,52,1,-2,-2,-2,-1,0,0,0,0,0,760.07,760.37,0.07,0,0,1519.99,0.22,0,-158.33,-1.6,0
5185,1,0,1,50000,24,0,0,0,0,0,0,47733.75,47025.32,48102.21,48611.94,49465.6,50298.1,1763.01,1839.85,1751.25,1717.1,1773.09,1845.18,48539.5,0.04,0
5186,2,1,1,50000,25,-1,-1,-1,-1,-1,-1,573.7,800.92,684.9,527.6,311.95,442.13,800.85,686.06,526.76,312.18,442.04,8015.77,557,3.23,0
5187,2,0,2,420000,30,0,0,0,0,0,0,122418.25,113122.89,89585.14,83713.66,55375.77,54289.52,4816.08,4127.95,3147.03,2017.81,3130.04,3005.89,86417.5,0.04,0
5188,2,0,1,50000,31,0,0,0,0,0,0,50758.06,49517.98,49527.53,44768.15,40295.36,33086.51,2500.86,2004.5,1312.01,1613.91,1706.13,0,44659,0.03,0
5189,2,1,1,50000,42,2,0,0,2,2,2,34218.97,35539.05,38245.43,37331.12,39701.56,38931.34,1892.9,3600.26,0,3000.13,0,3499.92,37328.17,0.05,1
5190,2,1,2,330000,33,1,-2,-2,-1,0,0,0,0,0,95130.72,46017.78,46469.59,0.19,0,102679.61,1727.89,1694.94,2000.13,30543.67,0.59,0
5191,2,1,3,400000,31,1,2,0,0,0,0,79403.02,55340.11,62302.83,63927.45,52882.54,48387.05,2.89,9999.93,10022.71,20000.01,4999.94,19999.84,60373.83,0.18,0
5192,1,0,1,280000,41,-1,-1,-1,-1,-1,-1,719.04,3909.43,1907.74,837.14,360.25,349.48,3927.04,1912.93,841.17,360.25,349.98,2094.98,1346.83,1.17,0
5193,1,1,3,100000,55,2,3,2,-1,3,2,1520.71,1348.19,958.35,1622.76,1469.56,931.39,0.14,0,1623.12,0,0,779.81,1308.5,0.31,0
5194,1,1,3,30000,57,0,0,0,0,0,0,17777.93,19097.95,19815.75,18472.12,16304.48,0.66,1999.89,1500.33,999.99,840.72,0,1030.01,15244.67,0.07,0
5195,2,1,1,360000,31,1,-2,-2,-2,-2,-2,0.1,1.08,0.62,0,0.32,0,0,0.12,0,0.08,0.05,0.12,0,0,0
5196,1,1,1,50000,32,2,0,0,-1,0,-1,47858.13,49221.87,42589.96,638.56,4640.07,2311.09,2499.9,2999.7,6999.87,3999.91,2412.85,2000.26,24543.33,0.14,1
5197,2,1,1,150000,40,-2,-1,-1,-1,-1,-1,798.86,2302.97,1036.36,5022.08,3937.84,316.04,2308.97,1035.77,5048.01,3946.1,316.1,314.21,2235.83,0.97,0
5198,2,1,3,90000,26,0,0,0,0,0,0,91564.12,43201.16,42219.33,1769.68,2268.89,3268.87,2999.72,3000.65,999.74,499.85,999.94,86500.09,30715.17,0.52,0
5199,1,1,2,160000,39,0,0,-2,-2,-1,-1,106259.09,0.9,0.34,0.16,389.16,86188.26,0,0,0,389.59,86188.01,3272.19,32139.67,0.47,0
5200,2,0,3,20000,28,1,2,2,2,0,0,18533.82,17942.9,20199.76,19492.75,19887.72,14087.05,0.36,2859.68,0,548.87,441.36,502.46,18357.33,0.04,0
5201,2,1,2,260000,26,0,0,0,0,0,0,264248.68,264432.98,263846.77,262723.65,222463.89,222835.77,9800.06,9800.27,9413.31,7113.83,7532.09,8426.65,250092.33,0.03,0
5202,1,1,2,450000,37,-1,-1,-1,-1,-1,-1,1213.02,791.35,2664.44,781.79,1729.29,0,1031.95,2663.16,782.86,1730.15,0.06,70803.11,-7377.33,-1.74,1
5203,2,1,1,180000,35,0,0,0,0,0,0,24414.79,22479.56,21802.51,20101.13,16629.43,15627.66,2483.07,2808.25,2100.83,3.06,2000.12,0.5,20175.33,0.08,0
5204,2,0,2,50000,25,0,0,0,0,0,0,49899.13,35199.74,29446.34,19979.56,10399.86,0.08,1679,2437.74,1700.27,999.81,0.28,0.06,24154.33,0.05,0
5205,2,1,1,50000,25,0,0,0,-2,-2,-2,50379.92,38712.12,0,0.02,0,0,4000.2,0.06,0.06,0.18,0,0,14848.67,0.04,0
5206,1,1,1,500000,33,2,2,-1,-1,-2,-1,1568,1378.9,1798.48,0,0.07,4012.44,0,1800.02,0,0.06,4011.83,0.2,1460,0.66,0
5207,1,1,2,20000,39,1,2,2,0,-1,-1,14112.03,11220.52,10655.99,7927.68,580.46,0.88,3520.09,0.12,1000.19,579.93,0,0.36,7416.17,0.11,0
5208,1,1,1,190000,31,-1,3,2,-1,-1,-1,8121.23,6522.98,749.53,14723.59,919.91,0,0.19,0.02,14724.01,0.22,0.25,25000.07,4523,1.46,0
5209,2,1,2,200000,39,-2,-2,-2,-2,-2,-2,2879.65,0,0.32,0.03,2893.83,211.14,0.13,0.49,0,2894.17,209.95,2594.92,997.33,0.95,0
5210,1,1,2,120000,30,-1,-1,-1,-1,0,-1,686.5,686.18,686.46,1371.64,686.35,836.02,685.94,685.67,1372.06,0,836.06,686,825.33,0.86,0
5211,1,1,2,180000,26,-1,0,0,2,-1,-1,31539.82,5080.15,9227.02,3235.32,2655.88,7251.11,5000.1,8999.91,0.09,2668.29,7251.02,13365.13,9831.33,0.63,0
5212,1,1,4,160000,28,-1,-1,-1,-1,-1,-1,820.18,161.62,165.06,164.31,164.09,165.62,161.88,168.04,164.86,165.11,164.92,164.65,273.5,0.6,0
5213,2,0,1,220000,32,0,0,0,0,0,0,100224.66,102102.71,103701.75,103672.14,99429.18,93486.84,5200.02,5499.68,4699.94,4000.12,4000.22,3999.89,100436.5,0.05,0
5214,2,0,2,20000,43,0,0,2,2,2,2,5908.33,8133.61,7857.52,9517.81,9215.58,10067.44,2499.83,0,1799.97,0.14,1000.12,0,8450.5,0.1,0
5215,1,1,2,230000,40,1,-2,-1,-1,-1,-1,0.17,0.03,3503.6,4270.86,2976.13,1899.98,0.14,3504.32,4272.01,2977.36,1899.82,0.3,2108.83,1,0
5216,2,1,2,160000,38,-2,-2,-2,-1,0,0,0,0.17,0,68599.3,69999.85,0,0.1,0.19,68600.32,1400.08,0.08,0.31,23100,0.51,0
5217,2,0,2,20000,36,1,4,3,3,2,3,15557.23,15015.08,16079.76,15527.94,16478.06,15929.74,0,1600.05,0,1500.13,0,0,15764.33,0.03,1
5218,1,0,2,270000,51,0,0,0,0,0,-1,32107.75,32783.6,29890.09,24531.25,19391.45,8850.32,15000.15,10000.36,9999.74,10000.07,8849.9,22123.1,24592.5,0.51,0
5219,2,0,3,30000,28,1,2,2,2,0,0,25555.01,28031.37,28344.27,27590.93,28217.56,29880.66,3203.97,1068.1,0,1067.87,2136.21,600.04,27936.5,0.05,1
5220,1,1,2,30000,45,2,2,2,0,0,0,30331.24,30948.79,29479.28,28805.74,19732.58,16543.47,1400.04,0,927.85,602.01,768.02,1298.92,25973.17,0.03,1
5221,1,1,2,230000,31,0,0,0,0,0,0,160412.45,149267.67,126105.88,105830.03,82695.33,65983.13,6011.06,5011.87,1999.78,2300,2400,1500.03,115049.17,0.03,0
5222,2,0,2,20000,25,0,0,0,0,2,2,17383.42,13646.53,13923.71,15684.83,15291.44,17524.55,1500,1399.68,2000.14,0,2499.92,0,15576.17,0.08,0
5223,1,1,5,50000,28,0,0,0,0,0,-2,9014.27,9607.09,12024.4,16025.23,0.86,0.02,2999.98,2999.94,3999.94,0,0.05,0,7778.67,0.21,0
5224,1,0,5,110000,36,0,0,0,0,0,0,58949.3,60131.17,61328.77,62402.14,63111.02,64324.87,3000.21,3000.32,2999.82,2499.97,2999.91,2500.18,61708,0.05,0
5225,1,0,1,780000,48,0,0,0,0,0,0,171458.76,178588,190662.43,195124.63,184872.37,191089.85,9999.87,15003.78,10000.12,8000,10027.96,7003,185299.17,0.05,0
5226,2,0,2,80000,25,0,0,0,0,0,0,77141.56,45209.33,46409.45,43053.33,44388.47,43779.86,1999.65,1999.91,1999.99,1999.92,2000.01,2000.18,49996.83,0.04,0
5227,1,1,3,70000,,0,0,0,0,0,0,65197.83,65674.13,58598.4,49179.79,49081.05,49704.14,2923.94,1923.52,1726.06,1762.86,2135.98,1384.03,56239.17,0.04,0
5228,1,0,1,440000,37,-1,-1,-1,-1,-1,-1,4330.31,8369.02,16786.3,396.77,599.71,3596.75,8369.08,16786.17,395.91,599.68,3595.92,4094.87,5679.5,0.99,0
5229,1,0,1,240000,43,-2,-2,-2,-2,-2,-2,3644.98,9077.3,4235.05,7118.54,8187.64,8706.98,9088.14,4234.2,7117.94,8186.9,8708.12,9290.89,6828.17,1.14,0
5230,1,0,3,150000,50,0,0,0,0,0,0,88901.2,91812.25,92410.14,94416.41,96328.88,74550.82,4161.2,2970.66,3151.1,3199.99,3990.26,0.21,89736.17,0.03,0
5231,1,1,2,120000,40,0,0,0,0,0,0,105123.78,109398.83,109397.43,36849.1,37739.39,38380.66,6019.92,3900.09,1700.19,1500.2,1399.94,1400.05,72815,0.04,0
5232,1,1,2,130000,29,0,0,0,0,0,0,67260.16,69269.16,72276.78,74346.18,77259.11,78402.84,3999.91,4999.85,4346.97,4999.79,3037.99,2134.86,73135.67,0.05,0
5233,1,0,1,210000,38,0,0,0,-2,-2,-2,81582.55,82768.53,654.26,627.52,302.86,476.31,4000.1,1584.25,300.01,0,500.05,476.3,27735,0.04,0
5234,2,1,1,300000,48,-2,-2,-2,-2,-2,-2,1.2,0,0.34,0,0.87,0.7,0.05,0,0.36,0,0.09,0,0,0,0
5235,2,0,1,10000,23,2,2,3,3,3,3,1050.16,1049.16,1051.36,1049.87,1050.43,1050.01,0.07,0,0,0,0,0.28,1050,0,1
5236,1,1,2,320000,35,-1,0,0,0,0,0,177390.33,182132.21,101848.72,92473.62,95279.57,77534.91,8200.07,4363.95,18000.07,4000.37,2575.91,5000.15,121110.17,0.06,0
5237,2,1,2,60000,28,2,2,2,2,2,2,48320.99,51586.9,52663.14,53059.43,51467.77,54511.26,4692.15,2500.28,2000.25,0,4019.26,0.04,51935.17,0.04,0
5238,1,1,2,230000,40,-1,-1,-1,0,0,0,1214.71,225.62,5703.7,6558.65,11558.58,0.28,525.07,5703.09,999.86,4999.98,0.05,7790.09,4210.5,0.79,0
5239,1,1,2,470000,36,-1,0,0,-1,-1,-1,871.96,1592.28,1518.42,285.24,688.43,2101.21,1005.07,1000.17,285.11,687.91,2100.12,1013.98,1176.17,0.86,0
5240,1,0,1,300000,37,0,0,-2,-2,-2,-2,41000.43,0,0,0,0,0.46,0,0.28,0.11,0,0,0,6833.33,0,0
5241,2,0,1,150000,26,2,2,2,2,2,0,164574.71,160499.99,170406.24,176049.13,161873.84,144122.85,0,14000.63,10047.85,0.21,5118.09,4516.8,162921.17,0.03,1
5242,2,0,1,360000,29,-2,-2,-2,-2,-2,-2,6904.52,4893.45,508.64,0.26,4859.79,2547.46,4892.8,507.9,0.07,4860.87,2546.98,0.31,3285.83,0.65,0
5243,2,0,1,150000,28,-2,-2,-2,-2,-2,-2,5796.91,432.41,11022.09,6253,6255.99,4151.44,436.23,11086.19,6284.11,6287.52,4171.78,3207.18,5652.33,0.93,0
5244,1,1,2,60000,31,2,2,-1,0,0,0,63200.68,56600.09,54951.74,32094.25,31231.62,30383.85,1132.11,60994.33,1436.09,1047.11,1055.86,1053.21,44743.83,0.25,1
5245,2,1,1,280000,35,-2,-2,-2,-2,0,-1,6302.68,4616.61,183.85,2566.92,2370.74,7609.57,4663.08,0.37,4952.98,12.14,7647.1,1675.68,3942,0.8,0
5246,2,0,2,500000,31,2,2,2,0,0,0,533140.93,504834.59,413845.04,305875.41,46419.59,14540.49,3088.8,14000.07,14000.15,1500.1,14000.1,1999.87,303109.17,0.03,0
5247,1,0,3,200000,69,0,0,0,0,0,0,83857.33,66979.22,65728.06,64490.33,53186.26,52135.33,3207.15,3042.03,2100.25,2007.95,2508.19,1999.92,64396.17,0.04,0
5248,2,0,3,50000,42,-1,-1,2,2,2,-1,550.26,1974.71,1249.83,1400.88,700.32,550.2,1974.3,0.06,699.86,0,550.07,1099.96,1070.67,0.67,1
5249,1,1,1,200000,45,-2,-2,-2,-2,-2,-2,1418.81,12642.8,3977.02,0.23,2499.35,199.27,12660.02,3976.68,0.05,2500.03,198.96,2943.94,3456,1.07,0
5250,2,1,2,70000,36,0,0,0,0,0,0,67863.72,59164.54,29314.54,28844.4,29443.38,30101.05,2043.81,1772.98,1181.07,1215.19,1296.98,1008.03,40788.5,0.03,0
5251,1,0,2,30000,54,0,0,0,0,3,2,6550.43,8482.66,10184.22,12407.63,11920.99,12167.02,2048.95,1850.93,2400.08,0.05,586.88,0.19,10285.67,0.11,0
5252,2,0,2,50000,30,0,0,0,0,0,0,22459,48535.23,49349.58,26499.72,21070.48,18713.54,26498.91,2247.93,1332.17,543.99,713.04,3702.91,31104.5,0.19,0
5253,2,1,2,90000,30,2,0,0,0,0,2,75619.78,75383.15,73979.83,75035.21,77095.07,75708.57,3299.88,3350.25,3300.04,5500.25,1599.75,3949.97,75470,0.05,1
5254,1,1,2,200000,40,-2,-2,-2,-2,-2,-2,39929.27,32910.23,17965.06,9845.35,13620.86,10466.1,33000.21,18000.01,9899.94,13650,10500.15,9899.98,20789.5,0.76,0
5255,1,1,1,260000,49,1,-2,-2,-1,0,0,0,0,0,1179.92,1180.17,0,0,0.22,1179.83,0.1,0,0,393.33,0.5,0
5256,1,1,2,200000,43,2,2,2,2,2,2,171647.58,167476.49,178982.97,180784.39,184201.31,187465.47,0.06,14499.72,6400.31,7000.2,6999.81,6999.69,178426.67,0.04,0
5257,1,1,1,360000,48,-1,-1,-2,-1,-1,-1,485.44,0,0,12588.27,1243.18,0,0,0,12602.88,1249.83,0.24,420.44,2380,1,0
5258,2,0,1,160000,29,-1,-1,-1,0,-1,-1,389.62,4238.7,779.69,389.57,390.33,540.46,4238.09,779.79,0,389.81,540.1,779.93,1121.33,1,0
5259,2,1,1,150000,27,0,0,0,0,0,0,51031.55,69242.4,65364.92,62282.86,60941.46,55879.26,30000.17,20142.09,3758.86,7022.11,19999.6,10000.06,60790.5,0.25,0
5260,2,1,1,120000,26,0,0,0,0,0,0,102158.53,103180.85,91441.93,88477.11,72666.07,74560.46,5367,20000.04,3499.98,2511.98,7500.12,3999.81,88747.33,0.08,0
5261,2,0,2,10000,21,0,0,0,0,-1,-1,6703.58,8423.18,9204.8,9393.85,4176.29,0,2000.05,999.96,187.92,2537.78,0,0.2,6316.5,0.15,0
5262,2,1,1,250000,37,-1,-1,-1,-1,-1,-1,1391.18,3498.41,8963.65,0.3,14660.98,62831.88,3497.88,8963.14,0.12,14659.83,62831.98,4619.99,15224,1.04,0
5263,2,1,1,210000,28,0,0,0,0,0,0,74235.7,74108.15,59593.98,51876.07,44293.18,38215.04,4000.08,5000.14,1999.99,2540.2,2999.83,2999.91,57053.67,0.06,0
5264,1,1,2,110000,31,-1,2,2,-1,-1,-1,832.02,831.5,415.41,415.34,416.87,416.69,416.03,0.2,415.77,415.86,415.64,415.94,554.67,0.62,1
5265,1,1,3,30000,47,2,0,0,0,0,0,27379.55,27383.42,28944.2,29850.13,29522.55,28926.11,1440.12,1999.81,1741.16,1164.08,1027.1,1499.68,28667.67,0.05,0
5266,2,1,2,110000,28,0,0,0,0,0,0,105081.4,107420.1,107325.09,108544.87,105339.86,106821.88,5540.27,5360.95,4499.89,3999.92,4499.75,4099.84,106755.5,0.04,0
5267,2,1,1,70000,30,0,0,0,0,0,2,12195.4,13289.99,14564.08,14624.73,15590.34,15189.6,1300.08,1499.93,600.03,1199.87,0,600.05,14242.17,0.06,0
5268,1,1,1,500000,54,-1,-1,-1,-1,0,0,6259.34,2938.06,10409.07,30016.15,8014.67,2630.3,2962.06,10457.01,30025.94,26.01,12.99,2282.97,10044.33,0.76,1
5269,2,1,1,360000,31,-2,-2,-2,-2,-2,-2,211.63,69.57,0,1600.32,0,1101.71,70.11,0.06,1600.19,0,1100.9,0.2,497,0.93,0
5270,1,0,1,160000,40,-1,-1,-1,-1,-2,-2,499.4,999.25,999.99,0.34,0,0,999.78,1000.14,0,0,0,720.22,416.67,1.09,1
5271,2,0,2,200000,27,0,-1,-1,-1,-2,-2,7934.56,16140.16,9041.92,0,0,0,16139.88,1000.11,0.05,0.09,0.01,0,4951.5,0.58,0
5272,2,1,1,240000,30,0,0,0,0,0,0,12877.04,4419.96,4508.35,8064.98,4519.88,4475.87,1904.93,3631.81,7100.09,0,3499.98,3599.65,6477.33,0.51,0
5273,2,0,1,490000,36,-2,-2,-2,-2,-2,-2,5308.09,2690.8,3367.09,0,9285.12,0,2710.82,3383.76,0.38,9330.83,0,2960.29,3432.17,0.89,0
5274,1,1,2,70000,59,0,0,0,0,0,2,67089.84,64376.3,62005.2,62985.14,69380.33,70498.68,2244.02,2300.89,2253.91,7599.85,2499.89,2422.07,66055.17,0.05,0
5275,1,0,2,360000,,-1,-1,-1,-1,0,-1,248.04,1087.72,3189.46,3092.64,4019.55,2406.82,1087.93,3215.24,3104.09,2026.09,2414.03,8088.92,2341,1.42,1
5276,2,1,2,50000,22,0,0,0,0,0,0,18472.2,19482.87,19431.56,19307.56,19361.19,19738.35,1328.92,1306.81,682.88,857.14,856.13,834,19298.5,0.05,0
5277,1,0,1,200000,57,-1,-1,-1,0,0,0,1964.71,2683.38,11763.68,9829.57,668.94,0,2698.16,11763.81,999.91,0,0.14,1999.79,4365.83,0.67,0
5278,2,0,3,200000,40,-2,-2,-2,-2,-2,-2,389.39,1800.27,390.55,390.22,417.62,1603.36,1799.11,390.11,390.29,418.12,1603.85,0.15,831.83,0.92,0
5279,2,1,2,20000,27,0,0,0,0,0,0,14248.35,15703.75,17139.41,18126.91,18604.8,16351.25,1999.91,2000.35,1600.05,1029.9,999.82,999.95,16695.67,0.09,0
5280,1,1,2,190000,31,1,-1,-1,2,-1,-1,0,465.29,3022.07,1397.85,1552.67,1561.08,2000.55,3999.64,0.27,1600.04,1599.89,1699.99,1317.83,1.38,0
5281,1,1,2,200000,30,0,0,2,0,0,0,33603.84,35705.54,34064.17,30518.91,26167.05,28096.5,3000.08,1499.75,2546.97,2500.25,2500.09,3499.73,31359.33,0.08,0
5282,2,1,1,20000,23,0,0,0,2,0,0,15573.08,17012.35,19412.75,14871.87,15478.27,16068.24,1999.91,3000.15,0,1000.09,1000.06,1000.21,16402.67,0.08,0
5283,1,1,2,100000,36,0,0,0,0,0,0,92688.61,94923.81,96864.43,99195.05,101001.12,0,3000.35,2746.04,3155.89,2999.82,0,0.07,80779,0.02,0
5284,2,1,2,70000,33,0,-1,0,0,0,0,9286.82,2746.88,4688.62,6570.44,4908.66,0,2747.92,1999.52,2009.21,1999.8,0,0,4700.17,0.31,0
5285,1,1,2,20000,37,0,0,0,0,0,0,19326.32,20239.67,17800.58,18699.38,17769.45,48321.81,1262.94,1630.11,1528.95,1199.74,2000.2,742.08,23692.67,0.06,0
5286,1,1,2,130000,23,-1,-1,-1,-1,-1,-1,578.71,1185.79,0.84,496.91,0,186.79,1185.91,0.03,496.73,0.27,186.19,0,408,0.76,1
5287,1,1,2,60000,23,2,2,2,0,0,0,58033.11,61026.55,44438.45,35619.16,30209.42,1528.07,4800.19,0,1539.08,1500.07,1526.81,27886.87,38475.33,0.16,1
5288,1,1,2,120000,25,0,0,0,0,0,0,52109.66,43007.56,33479.83,28562.11,24065.57,2802.39,1565.07,3193.75,1200.07,6206,0.23,309.92,30671.17,0.07,0
5289,2,0,2,50000,44,0,0,0,0,0,0,49119.57,50821.82,49844.34,20238.92,20240.4,19921.21,2504.17,1590.46,700.85,802.81,999.99,670.93,35031.33,0.03,0
5290,1,1,1,420000,30,-1,-1,-1,-1,-1,-1,3789.32,19291.07,15068.32,37435.33,0,18995.63,19292.26,15087.45,37435.06,287.15,25087.03,3045.96,15447.33,1.08,0
5291,2,1,1,20000,22,0,0,0,0,0,0,20137.11,20178.53,18067.08,18666.57,19114.57,19546.91,1299.89,1300.9,899.86,899.82,899.99,1599.84,19285.17,0.06,0
5292,1,1,3,170000,30,0,0,0,0,0,0,136638.69,138222.66,140963.42,138064.05,131844.77,128826.74,7199.97,7405.33,6021.88,4606.23,5005.86,4808.81,135760.33,0.04,0
5293,1,1,2,260000,40,0,0,-1,-1,0,-1,35211.82,43944.54,46956.29,45114.31,26114.2,46750.88,39999.97,48057.74,46000.07,26000.28,48000.21,33000.01,40681.67,0.99,0
5294,1,0,2,60000,35,-1,0,0,0,0,0,60130.48,60654.08,56105.88,29269.45,29412.86,29798.02,3007.14,3015.13,4999.87,1999.68,2999.95,2999.88,44228.5,0.07,0
5295,2,1,2,10000,37,-1,-1,-1,-1,0,0,6992.62,4163.05,5793.34,9574.99,7818.39,7580.18,6495.2,5793.82,9584.95,7580,152.11,390.18,6987.67,0.72,0
5296,1,1,2,30000,38,0,0,0,0,2,0,7979.03,9045.81,10278.78,10611.1,10339.13,8711.57,1200.14,1422.55,753.64,0.11,999.89,3000.03,9493.83,0.13,0
5297,1,1,2,280000,52,0,0,0,0,0,0,50666.84,50399.14,50107.17,49423.93,48977.13,48458.75,2007.12,2007.21,1370.05,1407.11,1358.98,1381.29,49672.67,0.03,0
5298,1,0,2,50000,32,1,3,2,2,2,2,14948.64,14423.98,15887.19,15335.41,16485.56,16070.11,0,1999.91,0,1400.26,0.11,1599.86,15525.17,0.05,1
5299,2,1,1,180000,28,2,2,2,2,2,2,158245.5,161695.37,163620.37,165603.44,169075.19,172400.51,7400.03,5999.94,6099.66,6199.96,6200.08,6299.9,165106.67,0.04,0
5300,2,0,2,100000,34,0,0,0,0,0,0,47908.44,48909.97,49953.61,50974.58,52021.51,53185.89,1800.16,1830.2,1849.87,1893.89,1999.71,1999.92,50492,0.04,1
5301,1,1,2,610000,39,0,0,0,0,0,0,145143.64,136335.47,103622.24,101044.73,106355.85,92459,5002.22,4999.83,4005.86,9999.92,6999.8,5000.07,114160,0.05,0
5302,2,1,2,80000,27,0,0,0,0,0,0,80087.94,81371.1,79184.06,64862.38,58650.09,55230.33,4790.91,2417.92,2117.97,2066,2150.08,3000.02,69897.5,0.04,0
5303,1,1,1,290000,46,0,0,0,0,0,0,6615.78,8493.81,10335.25,15127.11,19684.71,29275.23,2000.07,1999.53,5000.04,5000.08,10000.01,4999.88,14922,0.32,1
5304,2,1,3,130000,39,0,0,0,0,0,-1,38357.44,27687.32,24489.98,20615.78,11801.7,929.3,2999.9,1537.25,1000.27,2000.19,930.17,33763.78,20647.17,0.34,0
5305,2,1,1,180000,29,-1,0,0,0,2,0,10264.6,11288.19,13092.5,14873.24,14339.77,19067.74,1199.84,1999.98,2000.17,0.08,4999.97,4999.94,13821.17,0.18,0
5306,1,1,1,100000,49,1,2,0,0,0,2,103306.23,97589.22,99560.37,95951.25,98744.17,97895.7,0.14,4700.23,4399.74,5999.61,1999.69,4000.01,98841.5,0.04,1
5307,1,1,2,230000,27,0,0,0,0,0,0,24738.62,19712.87,18176.76,12107.72,11616.43,10134.37,1999.9,1927.96,1014.14,999.95,203.26,34096.25,16080.83,0.42,0
5308,2,0,1,120000,34,-1,-1,2,-1,-1,-2,646.93,1278.36,640.19,620.8,0,0,1271.35,0.23,620.96,0.11,0.01,0.22,524.67,0.6,1
5309,2,0,2,90000,26,0,0,-2,-2,-2,-2,70181.96,0,0,0,0,0,0.02,0,0,0,0,0.13,11682,0,0
5310,1,1,2,130000,42,2,2,2,0,0,0,130622.47,131925.61,128381.66,126792.19,103497.14,96990.79,6399.79,0.17,4534.96,3900.18,4299.98,3699.88,119701.5,0.03,1
